?column?,d_week_seq1,s_store_id1,s_store_name1
0.7415497565234185,5155,AAAAAAAAACAAAAAA,able
0.7415497565234185,5155,AAAAAAAAACAAAAAA,able
0.7415497565234185,5155,AAAAAAAAACAAAAAA,able
0.7415497565234185,5155,AAAAAAAAACAAAAAA,able
0.7415497565234185,5155,AAAAAAAAACAAAAAA,able
0.7415497565234185,5155,AAAAAAAAACAAAAAA,able
0.7415497565234185,5155,AAAAAAAAACAAAAAA,able
0.7415497565234185,5155,AAAAAAAAACAAAAAA,able
0.7415497565234185,5155,AAAAAAAAACAAAAAA,able
0.7415497565234185,5155,AAAAAAAAACAAAAAA,able
0.7415497565234185,5155,AAAAAAAAACAAAAAA,able
0.7415497565234185,5155,AAAAAAAAACAAAAAA,able
0.7415497565234185,5155,AAAAAAAAACAAAAAA,able
