d_week_seq1,round
5275,1.0
5275,1.0
5275,1.0
5275,1.0
5275,1.0
5275,1.0
5275,1.0
5275,1.0
5275,1.0
5275,1.0
5275,1.0
5275,1.0
5275,1.0
5275,1.0
5275,1.0
5275,1.0
5275,1.0
5275,1.0
5275,1.0
5275,1.0
5275,1.0
5275,1.0
5275,1.0
5275,1.0
5275,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5276,1.0
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5277,0.97
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5278,1.47
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5279,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5280,0.99
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5281,1.01
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5282,1.02
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5283,0.97
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5284,1.0
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5285,1.02
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5286,1.0
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5287,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5288,1.01
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5289,0.99
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5290,1.02
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5291,1.01
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5292,1.0
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5293,1.02
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5294,0.98
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5295,1.0
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5296,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5297,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5298,0.99
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5299,1.01
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5300,0.44
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5301,1.0
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5302,0.99
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5303,1.02
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5304,1.01
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5305,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5306,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5307,1.0
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5308,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5309,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5310,0.99
5311,0.99
5311,0.99
5311,0.99
5311,0.99
5311,0.99
5311,0.99
5311,0.99
5311,0.99
5311,0.99
5311,0.99
5311,0.99
5311,0.99
5311,0.99
5311,0.99
5311,0.99
5311,0.99
5311,0.99
5311,0.99
5311,0.99
5311,0.99
5311,0.99
5311,0.99
5311,0.99
5311,0.99
5311,0.99
5311,0.99
5311,0.99
5311,0.99
5311,0.99
5311,0.99
